id,rate,usage_hours,complaints,customer_left,reason_to_leave
3543,normal,1036.43699529992,16,no,0
3544,normal,955.213609300338,29,yes,0
3545,premium,1047.65904176678,6,yes,1
3546,premium,943.023959552573,17,yes,1
3547,premium,979.812731323957,2,no,0
3548,normal,1048.31807958197,2,yes,2
3549,normal,973.094408371719,26,no,0
3550,normal,934.548885513602,5,yes,1
3551,normal,1004.15997188673,11,no,0
3552,premium,1014.54740684622,7,yes,1
3553,normal,1041.93000493189,2,yes,1
3554,normal,978.264976193627,12,no,0
3555,normal,1031.17210550128,27,no,0
3556,normal,971.743564357082,18,no,0
3557,normal,976.442844399662,14,yes,1
3558,normal,980.909534431494,10,no,0
3559,normal,1048.80285726135,22,no,0
3560,premium,1016.27697847325,11,yes,2
3561,premium,1010.74130506497,13,no,0
3562,normal,974.728269247537,28,yes,2
3563,premium,1010.8746769185,13,yes,0
3564,normal,1052.4641691006,3,yes,1
3565,normal,1009.35882243831,10,no,0
3566,normal,977.544021932871,9,no,0
3567,normal,991.073248749285,5,no,0
3568,normal,1016.44532303656,23,no,0
3569,premium,1045.06394006625,9,no,0
3570,premium,982.460590301185,22,no,0
3571,normal,1014.4388542431,25,yes,1
3572,normal,978.447517481452,3,no,0
3573,normal,957.21012605838,19,no,0
3574,normal,1015.54234951994,6,no,0
3575,premium,1054.06367389371,26,yes,1
3576,premium,1044.91857493567,24,no,0
3577,normal,1040.3749421789,28,yes,0
3578,normal,996.048753613804,19,no,0
3579,premium,1020.67380921735,21,no,0
3580,premium,1028.08468761521,21,yes,1
3581,premium,964.600847579478,7,no,0
3582,normal,1012.26105884256,1,no,0
3583,normal,987.622051698024,6,no,0
3584,premium,1012.59191018347,13,no,0
3585,normal,1057.8985598042,14,no,0
3586,premium,1016.51990154644,2,no,0
3587,premium,995.989289356092,23,yes,1
3588,normal,983.092029177361,29,yes,2
3589,normal,984.882400386458,28,yes,1
3590,normal,972.951050689163,27,no,0
3591,normal,980.423639917324,25,yes,0
3592,premium,1001.14901138073,2,no,0
3593,premium,998.733302338718,9,no,0
3594,premium,991.484504270285,18,yes,0
3595,normal,971.138172298388,7,no,0
3596,normal,1005.92333729632,29,no,0
3597,premium,1026.8787991413,9,no,0
3598,premium,1006.87182692962,20,no,0
3599,premium,1002.70918241735,16,yes,1
3600,normal,1032.88385548731,12,no,0
3601,premium,999.870561051848,10,no,0
3602,premium,909.858341021132,17,no,0
3603,normal,1015.00228797912,15,no,0
3604,premium,1011.19432502335,13,yes,1
3605,normal,1032.20324759738,9,no,0
3606,normal,985.113196425728,15,no,0
3607,normal,947.727296532272,6,yes,1
3608,premium,953.826930479061,12,no,0
3609,normal,1008.57558096238,14,yes,1
3610,premium,985.343381880637,17,no,0
3611,premium,986.391175603852,21,yes,0
3612,normal,979.326761527038,15,no,0
3613,normal,1045.33091863304,27,yes,1
3614,premium,971.822173792401,28,no,0
3615,premium,996.361349821575,25,no,0
3616,normal,1016.0692510148,7,no,0
3617,normal,983.084248151272,20,no,0
3618,normal,979.125235114692,11,yes,1
3619,premium,1021.06740837685,5,no,0
3620,normal,978.636886208642,9,no,0
3621,normal,1019.6022270513,26,yes,1
3622,normal,1006.10965136258,10,no,0
3623,premium,974.104999764827,15,no,0
3624,normal,1011.08309160696,3,no,0
3625,premium,1006.41270722171,22,yes,0
3626,normal,985.746215430533,27,no,0
3627,premium,971.65245383376,21,yes,1
3628,premium,960.149292885198,12,yes,0
3629,premium,971.201651562441,5,yes,0
3630,premium,983.866927098267,4,no,0
3631,normal,948.109058304953,26,no,0
3632,normal,1005.1654220948,1,yes,1
3633,premium,972.699249174781,3,no,0
3634,normal,974.242913428616,22,no,0
3635,normal,970.82664650245,24,no,0
3636,premium,986.775961664677,12,yes,1
3637,normal,989.525551863377,1,yes,2
3638,premium,904.623561239909,1,no,0
3639,normal,1020.18697637748,15,yes,0
3640,premium,1010.6391395434,28,no,0
3641,premium,968.653639942954,4,yes,1
3642,premium,989.025497586256,11,no,0
3643,normal,1036.04016080277,30,no,0
3644,normal,948.202176212385,21,no,0
3645,normal,1009.28094719929,18,yes,2
3646,normal,990.890160043542,17,no,0
3647,premium,1022.1463235044,4,no,0
3648,normal,1101.55303292687,9,no,0
3649,normal,986.202379478079,4,no,0
3650,normal,989.638198377305,6,yes,0
3651,normal,999.230999443438,20,no,0
3652,premium,983.484036290404,7,yes,1
3653,normal,1009.72865589934,20,no,0
3654,premium,968.885978218609,22,yes,1
3655,normal,1020.10590818878,18,no,0
3656,normal,1035.40152667762,29,yes,1
3657,normal,964.546503553587,3,yes,0
3658,premium,999.679555554278,6,yes,1
3659,premium,970.419183715672,29,no,0
3660,premium,942.127764301369,21,no,0
3661,premium,1019.15672857761,25,no,0
3662,normal,976.631042061813,19,no,0
3663,normal,1010.76317440003,16,yes,0
3664,premium,999.290566199523,2,yes,1
3665,premium,1045.53096037413,15,no,0
3666,normal,952.262562098836,24,no,0
3667,premium,981.538780205053,9,no,0
3668,premium,988.697095907011,23,no,0
3669,normal,1049.74495983102,16,no,0
3670,normal,991.449957786854,10,no,0
3671,normal,1016.92908414003,2,no,0
3672,normal,1006.807306172,10,no,0
3673,normal,995.123246639218,1,no,0
3674,normal,1030.3365591078,26,no,0
3675,premium,972.487001975094,12,no,0
3676,premium,1049.42579723418,12,yes,1
3677,premium,978.636756300078,10,no,0
3678,normal,1028.02039160634,18,no,0
3679,premium,976.442016188196,3,no,0
3680,premium,1039.5499194691,29,no,0
3681,premium,1033.90861630432,2,no,0
3682,normal,1024.33351037532,6,yes,0
3683,normal,1011.62641012665,19,no,0
3684,premium,972.466281503062,12,no,0
3685,premium,984.529087013915,14,no,0
3686,premium,996.396200408466,23,no,0
3687,normal,1054.61456140517,15,no,0
3688,premium,1051.86310434352,3,no,0
3689,premium,987.10472960847,23,no,0
3690,normal,960.309013639595,2,no,0
3691,premium,958.952901127994,9,yes,1
3692,premium,1056.19885528365,25,yes,0
3693,normal,957.455871450908,26,no,0
3694,normal,961.308048225602,19,no,0
3695,normal,978.931232179589,22,no,0
3696,normal,1033.49782642661,30,no,0
3697,normal,953.456726906209,22,no,0
3698,premium,1032.69630526112,25,yes,1
3699,premium,987.872390431074,9,yes,1
3700,premium,1010.86770740975,14,yes,0
3701,premium,1063.77250886869,27,yes,1
3702,normal,979.793620961123,25,no,0
3703,premium,956.965435691401,11,yes,2
3704,premium,1038.87516832072,29,no,0
3705,normal,1024.65167719473,1,no,0
3706,normal,1008.25428076254,19,no,0
3707,premium,936.607814335059,4,yes,0
3708,normal,1014.53535292964,22,no,0
3709,normal,905.670696369409,29,no,0
3710,normal,949.690673665802,28,no,0
3711,normal,998.370329568847,4,yes,2
3712,normal,999.944897516353,9,no,0
3713,normal,992.893362354122,18,yes,0
3714,normal,1016.61416087584,14,no,0
3715,normal,986.571938453812,15,yes,1
3716,normal,968.826221846552,17,yes,0
3717,normal,1009.9643269045,3,no,0
3718,normal,957.513428580285,6,yes,1
3719,premium,1019.1662659427,4,no,0
3720,premium,1036.37349111166,5,no,0
3721,premium,939.551332792271,7,no,0
3722,normal,985.723716142638,21,no,0
3723,premium,1020.82503659753,25,no,0
3724,premium,1056.50259892885,14,no,0
3725,normal,1031.18722161516,23,no,0
3726,normal,998.707613544138,5,no,0
3727,premium,1009.18920813435,21,yes,1
3728,premium,1014.51841922851,1,yes,1
3729,premium,979.140202204936,20,no,0
3730,normal,1036.07282228813,24,no,0
3731,premium,987.751645186,7,no,0
3732,premium,990.583443398451,29,yes,1
3733,premium,982.441331008013,13,no,0
3734,normal,1040.12346780028,19,no,0
3735,premium,963.68029777756,15,no,0
3736,normal,1000.97641559148,0,yes,1
3737,premium,1007.12246746651,22,yes,1
3738,normal,1023.80101091815,9,no,0
3739,premium,1028.78391614342,21,yes,1
3740,premium,1015.92282914772,20,yes,1
3741,premium,1032.9749003886,0,no,0
3742,normal,1016.80580283903,27,no,0
3743,premium,983.433643686348,14,no,0
3744,normal,976.343612451308,13,no,0
3745,premium,1031.98398136542,12,no,0
3746,normal,1049.80724687905,17,no,0
3747,normal,941.862730352698,0,no,0
3748,premium,988.392664082942,14,no,0
3749,premium,1009.61088537613,17,no,0
3750,normal,1014.59868544742,18,no,0
3751,premium,982.458203484918,8,no,0
3752,normal,976.876427941765,1,no,0
3753,premium,969.1956356426,24,no,0
3754,normal,1052.26442431158,3,no,0
3755,normal,989.49453999717,18,no,0
3756,normal,1001.38619053963,1,no,0
3757,normal,1004.51202294103,23,yes,1
3758,normal,1012.03959150991,29,yes,1
3759,premium,1008.33305401653,4,no,0
3760,normal,978.074719770269,10,no,0
3761,premium,1015.02823602516,20,yes,1
3762,normal,1033.53002511054,7,no,0
3763,premium,1001.76344089476,4,yes,1
3764,premium,981.087316145242,9,no,0
3765,normal,963.186832079015,13,no,0
3766,normal,982.226112447836,4,yes,2
3767,normal,1021.32645750382,1,no,0
3768,premium,966.985330731999,22,yes,1
3769,premium,976.413892962169,28,yes,0
3770,premium,1074.16732564035,22,no,0
3771,normal,1009.4984665681,2,yes,2
3772,premium,1008.98629208997,30,yes,1
3773,normal,1061.97867917225,8,no,0
3774,premium,977.340324737692,5,no,0
3775,normal,1041.3563675259,13,no,0
3776,premium,1045.73610407179,9,no,0
3777,premium,1014.31983938606,24,no,0
3778,premium,1038.34790143642,29,no,0
3779,normal,978.296283449568,23,no,0
3780,premium,1010.51604198857,26,no,0
3781,normal,1026.07762027432,9,no,0
3782,normal,988.774139989961,23,no,0
3783,premium,1069.60096383975,23,no,0
3784,normal,996.641525049367,5,no,0
3785,normal,1031.92915712153,9,no,0
3786,normal,1046.12762213236,24,no,0
3787,premium,1076.06587272524,28,no,0
3788,premium,1016.15971138327,26,yes,0
3789,premium,988.974824228751,3,yes,1
3790,normal,993.424530149974,5,no,0
3791,normal,996.875268371108,9,no,0
3792,premium,1004.91300493735,28,no,0
3793,normal,1023.88694192095,7,no,0
3794,normal,968.41158929451,0,yes,1
3795,premium,955.113120442016,17,no,0
3796,normal,992.917698874408,11,yes,1
3797,normal,969.853098593753,16,no,0
3798,premium,979.294392887618,28,yes,1
3799,normal,991.100441200453,26,no,0
3800,normal,1022.54220489772,5,no,0
3801,normal,980.431099865894,26,yes,1
3802,premium,933.92475022778,13,no,0
3803,premium,984.048819958771,18,no,0
3804,normal,1030.90581372348,2,no,0
3805,premium,1037.63457957992,25,no,0
3806,premium,997.816524517249,8,no,0
3807,normal,969.158197523956,28,yes,1
3808,premium,967.370810409974,9,yes,0
3809,premium,988.61778870146,27,no,0
3810,premium,1005.7372904715,10,no,0
3811,normal,1002.35411688328,16,no,0
3812,premium,1061.85368649808,6,no,0
3813,premium,989.962437823837,0,yes,0
3814,normal,971.310823890783,8,yes,1
3815,normal,978.31957187015,17,no,0
3816,premium,963.189366273941,12,no,0
3817,premium,1005.5848180582,10,yes,1
3818,premium,974.899553502647,15,no,0
3819,premium,987.78803358258,20,no,0
3820,normal,993.262330844966,11,no,0
3821,premium,1056.17594530021,23,no,0
3822,normal,1004.57882616205,1,yes,2
3823,premium,1011.90703193308,6,no,0
3824,normal,984.385996966365,6,no,0
3825,normal,991.070294339984,18,no,0
3826,premium,949.672992487601,2,no,0
3827,normal,1026.81078089401,19,no,0
3828,premium,982.334856038186,13,no,0
3829,premium,1030.11866216615,0,no,0
3830,premium,917.285127465242,29,no,0
3831,normal,996.937438830789,1,yes,0
3832,normal,1044.13018033797,9,no,0
3833,premium,1083.52020140439,24,no,0
3834,premium,1018.60059566787,15,yes,0
3835,premium,975.970609083282,6,no,0
3836,premium,1052.05381934135,19,no,0
3837,normal,1004.91503534402,4,no,0
3838,premium,1022.31932177335,17,no,0
3839,normal,995.788227191009,14,no,0
3840,premium,984.904308499841,12,yes,1
3841,normal,1018.05025800588,27,no,0
3842,premium,971.467049012902,5,no,0
3843,premium,1018.25041216862,14,no,0
3844,premium,1007.88372197083,4,no,0
3845,normal,952.214025048663,9,no,0
3846,normal,963.947914489172,10,no,0
3847,normal,990.790630717517,28,no,0
3848,premium,1012.8926796994,6,no,0
3849,premium,1012.25203386424,29,no,0
3850,normal,1026.82735009642,15,no,0
3851,normal,1010.17187614856,8,no,0
3852,premium,1057.69705567894,28,no,0
3853,normal,1004.27925091714,30,no,0
3854,premium,972.697430982329,17,no,0
3855,premium,981.375477159364,28,no,0
3856,premium,1006.2428826852,27,no,0
3857,normal,1041.76591603119,6,yes,1
3858,premium,1031.8689310188,8,no,0
3859,premium,984.362687762971,15,yes,1
3860,normal,1022.17883434511,4,no,0
3861,premium,988.916206797622,29,no,0
3862,premium,997.263174540714,0,yes,1
3863,normal,982.478726657386,29,no,0
3864,normal,977.913164924842,16,yes,1
3865,normal,1026.38190418566,6,no,0
3866,premium,1013.7677274352,12,yes,1
3867,premium,1008.67494224497,0,no,0
3868,normal,994.710520549058,7,no,0
3869,normal,1030.76794954646,10,no,0
3870,normal,1045.17116331846,9,yes,1
3871,normal,1043.12281454204,1,yes,1
3872,premium,1017.85410506498,27,no,0
3873,normal,982.105999218535,17,yes,2
3874,normal,1024.00702665581,15,no,0
3875,premium,963.447468022954,16,no,0
3876,premium,1075.61986534586,27,no,0
3877,normal,1056.30055961261,23,no,0
3878,premium,929.317734866503,18,yes,1
3879,premium,970.425336066777,28,no,0
3880,normal,1005.82365691975,26,no,0
3881,normal,946.651868281058,12,yes,1
3882,normal,1023.89226212671,26,yes,1
3883,normal,1026.49578275535,24,yes,1
3884,premium,1017.50218860126,7,no,0
3885,normal,1027.63220803306,3,no,0
3886,premium,918.928003086887,28,no,0
3887,premium,1023.67634952316,12,no,0
3888,normal,1021.27762231596,27,no,0
3889,premium,1030.94755617382,4,yes,1
3890,normal,1012.05302159047,15,no,0
3891,normal,1009.55051910587,11,no,0
3892,normal,943.853072769869,5,no,0
3893,premium,986.671107522206,17,no,0
3894,normal,973.512218096443,21,no,0
3895,premium,1018.94564983394,17,no,0
3896,premium,973.854579440175,11,no,0
3897,normal,1018.31483129551,21,yes,1
3898,premium,1001.47928542277,29,yes,0
3899,normal,1000.08558844223,15,yes,1
3900,normal,1019.56389502308,9,yes,1
3901,normal,1010.61251773593,22,yes,1
3902,premium,1038.63466379541,21,no,0
3903,normal,967.891526501339,23,no,0
3904,normal,989.133793112338,11,no,0
3905,premium,1016.28935624349,3,yes,1
3906,normal,1055.1074477338,16,no,0
3907,premium,949.605225885965,23,no,0
3908,premium,1059.43211985517,23,no,0
3909,normal,1045.42086906816,22,no,0
3910,normal,1005.42025156121,2,no,0
3911,premium,989.290009206066,19,no,0
3912,premium,1007.80675627286,22,yes,0
3913,normal,1020.61398676979,8,no,0
3914,premium,989.116725697235,29,no,0
3915,normal,964.044825665896,16,yes,0
3916,normal,1020.33218677578,6,no,0
3917,premium,993.451959325755,7,no,0
3918,normal,1027.42418524847,14,no,0
3919,normal,1030.14582540863,6,yes,1
3920,normal,1036.6768786266,7,no,0
3921,normal,1063.00395345814,15,no,0
3922,premium,1053.57559379778,19,no,0
3923,normal,1025.83521641784,22,no,0
3924,premium,990.464740769422,17,no,0
3925,normal,1040.20997236491,27,no,0
3926,premium,998.347144340132,30,no,0
3927,normal,979.095863600601,1,yes,0
3928,normal,1035.84305173772,9,no,0
3929,normal,938.837510887908,16,no,0
3930,normal,963.093633352683,30,yes,0
3931,normal,1026.04420881372,22,no,0
3932,premium,979.971983088634,16,no,0
3933,premium,1016.28257410447,1,no,0
3934,premium,1004.8233310927,19,yes,1
3935,normal,976.921514532876,20,no,0
3936,premium,957.19152742383,29,no,0
3937,normal,995.791478255323,8,no,0
3938,normal,1036.14165005023,30,no,0
3939,premium,991.877082351344,19,yes,1
3940,normal,1010.4170379541,15,no,0
3941,normal,993.782975168973,14,yes,1
3942,normal,1028.8434677241,22,no,0
3943,premium,1032.79781365023,12,yes,0
3944,premium,1013.29536532827,7,no,0
3945,normal,986.855756225488,15,yes,1
3946,premium,970.001078079134,28,no,0
3947,premium,959.473395086364,12,no,0
3948,normal,1013.26245190595,14,no,0
3949,normal,976.471075899008,5,no,0
3950,premium,957.382912033996,26,no,0
3951,premium,982.027150221779,7,no,0
3952,premium,980.392591347935,18,no,0
3953,normal,997.130342821018,14,yes,0
3954,premium,997.251481762482,6,no,0
3955,premium,1009.15975831976,16,yes,0
3956,premium,951.850110395501,10,no,0
3957,normal,972.493255206612,26,yes,2
3958,premium,1016.05018229899,30,no,0
3959,premium,998.198327708542,17,no,0
3960,premium,1076.04951141645,16,no,0
3961,normal,971.206716313596,23,no,0
3962,premium,986.246140028925,25,no,0
3963,normal,959.157188657042,13,yes,0
3964,normal,1046.96266541013,25,no,0
3965,normal,992.444060441092,4,no,0
3966,normal,1028.24433056484,6,yes,0
3967,normal,1048.83824519632,15,no,0
3968,normal,1023.79359024701,29,no,0
3969,premium,1014.58368028067,16,no,0
3970,premium,952.699465874664,14,no,0
3971,premium,1003.09220192859,21,no,0
3972,normal,989.740106608768,9,no,0
3973,normal,1000.66422658979,20,yes,1
3974,normal,970.796575406198,20,yes,0
3975,normal,962.571399875336,24,no,0
3976,normal,981.08379226486,26,no,0
3977,premium,1006.29938776505,6,no,0
3978,normal,951.423065736155,21,yes,2
3979,premium,968.261635801272,4,no,0
3980,normal,1005.67491666558,15,no,0
3981,normal,1026.44591497581,20,yes,2
3982,normal,1006.42796232909,7,no,0
3983,premium,990.025038376583,22,yes,0
3984,normal,1073.37114957527,3,no,0
3985,premium,951.935745818389,30,no,0
3986,normal,1028.11827846791,20,no,0
3987,normal,996.72593773344,18,no,0
3988,premium,991.741460629436,12,yes,1
3989,normal,983.3958184932,30,no,0
3990,normal,966.134293150521,21,no,0
3991,normal,999.740286672752,12,no,0
3992,normal,1041.97444512944,15,no,0
3993,normal,964.643525050404,4,yes,0
3994,normal,1029.14604514682,6,no,0
3995,normal,997.680647166836,14,yes,1
3996,normal,1014.04080127778,30,no,0
3997,premium,1020.91861135435,7,no,0
3998,premium,1005.70578949522,10,no,0
3999,premium,1029.48583098661,29,no,0
4000,premium,995.317893678255,6,no,0
4001,normal,1064.27191242456,10,no,0
4002,premium,977.043745485756,21,no,0
4003,premium,1017.5729689151,13,no,0
4004,normal,988.014140473576,9,yes,0
4005,premium,1007.43763853896,15,yes,1
4006,premium,1020.57960256034,17,no,0
4007,normal,910.364458966409,4,no,0
4008,normal,971.30166570353,14,no,0
4009,normal,964.481954184822,5,no,0
4010,normal,1039.2065161487,3,no,0
